"STRLocus","Length","RepeatUnits","GC_STR","GC_Flank","GC_Diff","SequenceComplexity","Missingness","Mean_Posterior","Mean_Indel","Mean_Stutter","He","MeanHe","MinimumHe","MaximumHe","JostD","Probability"
"8:917755-917778",4,6,4.166666667,9,4.833333333,0.5,0.04922875,0.989057646,0.254273272,0.220926492,0.099311395,0.114521191,0,0.301149425,0.00374799,0.967968312
"8:91904-91920",1,17,5.882352941,33,27.11764706,0.59,0.00196915,1,0.835449439,5.206657071,0.03942782,0.021135023,0,0.107333897,0.000665119,0.769605888
"8:921012-921038",8,3.375,11.11111111,16,4.888888889,0.55,0.003610108,0.999463109,0.294036918,0.175484323,0.396098005,0.323808891,0,0.576788291,0.122044001,0.99996405
"8:921793-921811",1,19,5.263157895,13,7.736842105,0.53,0.065638333,0.979873551,3.133762979,12.43234744,0.092345113,0.108343912,0,0.312807882,0.003827427,0.754668163
"8:922781-922801",3,7,0,17,17,0.55,0.0078766,0.999990076,0.332568736,1.268380567,0.180979795,0.149994288,0,0.277171717,0.006546788,0.990364249
"8:924968-924983",2,8,0,17,17,0.55,0.006892025,0.999973562,0.782313622,3.027946842,0.411798135,0.307213678,0.048765432,0.498677995,0.055504444,0.999985533
"8:925779-925799",3,7,0,24,24,0.56,0.002625533,0.999973676,0.291493358,1.997959544,0.551776651,0.424257543,0.095061728,0.553334736,0.1348876,0.999969281
"8:927786-927804",1,19,5.263157895,25,19.73684211,0.57,0.012143092,0.999700997,0.501387935,3.930438512,0.040412097,0.023844685,0,0.089066179,0.000524692,0.697737681
"8:927887-927897",1,11,0,17,17,0.55,0.0157532,0.997602534,0.936014815,6.501890321,0.088083397,0.052634288,0,0.2046869,0.0033342,0.983404103
"8:928527-928538",1,12,0,17,17,0.56,0.070233016,0.997370279,1.881862571,11.42169219,0.071239687,0.058165329,0,0.147322873,0.001031456,0.845749751
"8:93277-93290",1,14,0,31,31,0.59,0.0078766,0.99973867,2.136053074,15.09887111,0.028799937,0.080824147,0,0.516129032,0.061522529,0.974891799
"8:938670-938706",3,12.3333,2.702702703,32,29.2972973,0.59,0.014768625,0.999490741,0.285823583,1.184443913,0.051775102,0.041085396,0,0.16074154,0.001293608,0.943909658
"8:941723-941742",3,6.66667,35,23,12,0.56,0.025270758,0.999996633,0.292994118,0.607339518,0.052525253,0.067482778,0,0.240189873,0.00377092,0.947981893
"8:944474-944497",6,4,4.166666667,13,8.833333333,0.51,0.0078766,1,0.239074149,0.019168461,0.020995881,0.085841556,0,0.507692308,0.088023804,0.998079913
"8:944809-944832",7,3.42857,0,15,15,0.56,0.021332458,0.995295104,0.300129148,0.080288453,0.115921291,0.108600103,0,0.207098765,0.002660885,0.851131715
"8:946739-946750",1,12,0,21,21,0.56,0.020676075,0.997634048,2.357110351,11.66415855,0.039565132,0.064428497,0,0.289506173,0.006788805,0.786761681
"8:950684-950722",6,6.5,20.51282051,13,7.512820513,0.52,0.057761733,0.994901961,0.790901932,0.327351526,0.258688289,0.212797934,0.092019848,0.337494499,0.244548834,0.865917316
"8:951545-951564",1,20,0,12,12,0.55,0.070889399,0.979401114,3.40647549,15.42152734,0.220100528,0.222842014,0,0.491797676,0.030485319,0.999525179
"8:952331-952349",1,19,5.263157895,14,8.736842105,0.53,0.021332458,0.989218645,1.35073572,10.52745655,0.114700053,0.141651939,0,0.425806452,0.019400219,0.984143828
"8:95263-95297",1,35,2.857142857,30,27.14285714,0.56,0.090909091,0.994920014,4.548019155,16.03311949,0.16118397,0.178303467,0.068965517,0.36091954,0.00459618,0.99225453
"8:955132-955145",3,4.66667,0,25,25,0.57,0.004922875,0.999835092,0.266599266,0.209574043,0.158822554,0.184151439,0,0.393350969,0.029519976,0.985665042
"8:955401-955430",3,10,3.333333333,31,27.66666667,0.57,0.003610108,1,0.243789758,2.050838593,0.222491009,0.207247574,0,0.443010753,0.013799633,0.999627401
"8:956583-956605",6,3.83333,0,16,16,0.55,0.009189367,0.999456774,0.898194587,0.08216707,0.063635851,0.03362233,0,0.119903533,0.000785476,0.875839165
"8:956855-956870",1,16,0,15,15,0.55,0.008532983,0.999778219,0.352571709,1.40385755,0.011866383,0.030055461,0,0.219135802,0.003706523,0.602254308
"8:95854-95864",1,11,0,20,20,0.57,0.002625533,0.99952616,0.906835163,9.443824007,0.089589777,0.08933846,0,0.186868687,0.001939506,0.9128261
"8:961981-962012",2,16,3.125,17,13.875,0.55,0.028224483,0.995950692,0.463226191,4.367793929,0.713182864,0.571251661,0.306615122,0.737113402,0.436132443,0.999830249
"8:962495-962505",1,11,0,16,16,0.58,0.025927141,0.990630054,0.694532914,5.495304851,0.134537414,0.136379828,0,0.349425287,0.009131144,0.991857167
"8:966196-966207",1,12,0,18,18,0.5,0.034788316,0.999823189,1.993621803,7.677799199,0.581204968,0.334085445,0.072891589,0.511827957,0.489204881,1
"8:970401-970413",3,4.33333,0,21,21,0.54,0.001640958,1,0.268430869,0.341359041,0.240645217,0.159132824,0,0.458112532,0.027262412,0.999995164
"8:976679-976690",2,6,0,25,25,0.57,0.006892025,1,0.314084289,1.739599628,0.230910511,0.107902849,0,0.388952693,0.029028174,0.999998598
"8:978573-978609",5,7.4,0,18,18,0.57,0.005579258,0.996924092,0.253626292,0.169323417,0.318431837,0.242867818,0,0.410104463,0.015185462,0.999871764
"8:985407-985437",3,10.3333,0,15,15,0.53,0.016081392,0.999983322,0.385053389,2.691043644,0.662162496,0.553451055,0.355644356,0.708045977,0.40024607,0.998449943
"8:987192-987208",2,8.5,0,19,19,0.55,0.003281917,0.999809022,0.545370216,4.505441477,0.555518825,0.441006909,0.258950617,0.559139785,0.233498555,0.999341041
"8:988056-988114",2,29.5,1.694915254,16,14.30508475,0.55,0.010173942,0.996745562,0.180408349,0.466472185,0.261560896,0.234011413,0.024691358,0.383660701,0.011623741,0.999027419
"8:989849-989861",1,13,0,21,21,0.58,0.012799475,0.997034574,2.525261381,20.30211743,0.113867952,0.11204611,0,0.221143395,0.00553853,0.954216264
"8:990201-990215",1,15,0,13,13,0.55,0.024942566,0.995129586,2.434403276,14.5844128,0.066022052,0.047496213,0,0.098840911,0.000468261,0.650731187
"8:995544-995553",2,5,0,10,10,0.52,0.027896291,0.997775152,0.280670888,0.045121125,0.060685376,0.080090517,0,0.489177489,0.123532927,0.99963587
"8:999676-999737",8,7.75,11.29032258,19,7.709677419,0.55,0.0078766,0.99983531,0.264091032,0.242920619,0.136880431,0.129643969,0,0.259429825,0.003336059,0.957348741
"9:1000270-1000294",3,8.33333,4,20,16,0.58,0.0118149,1,0.27167937,0.835353604,0.130280224,0.139050263,0,0.242874981,0.004810503,0.868688803
"9:1007320-1007351",3,10.6667,6.25,29,22.75,0.58,0.030521825,1,0.68790818,1.648628074,0.140973652,0.138977221,0.034722343,0.235504803,0.002628049,0.912916013
"9:1008584-1008604",1,21,4.761904762,18,13.23809524,0.54,0.036101083,0.997701736,4.622793988,17.86643325,0.112457428,0.122063442,0,0.314732669,0.011087526,0.986244297
"9:1009849-1009870",2,11,0,21,21,0.56,0.00984575,0.998107391,0.856334986,10.03516603,0.622005585,0.522001252,0.292473118,0.626111473,0.121746467,0.999753858
"9:1009991-1010007",1,17,0,19,19,0.54,0.029865441,0.998582544,4.921679724,20.42197614,0.458888515,0.3058235,0,0.500343171,0.334462337,1
"9:1010713-1010729",1,17,0,23,23,0.57,0.050869708,0.978405947,5.012384035,25.2916697,0.224344594,0.230746836,0.184946237,0.342528736,0.001670517,0.737684772
"9:1011204-1011214",1,11,0,22,22,0.55,0.051854283,0.999771547,1.455953229,8.254224141,0.102417566,0.156119984,0.024718398,0.503225806,0.039948457,0.991261254
"9:1011378-1011393",1,16,0,18,18,0.53,0.056120775,0.99382128,5.485123924,23.33408098,0.079505352,0.07556729,0,0.208278692,0.00141233,0.850651289
"9:1012041-1012102",2,31,0,20,20,0.54,0.098129308,0.726489362,1.425591544,4.764047055,0.743092769,0.715929635,0.502463054,0.804597701,0.137575654,0.990897295
"9:1013504-1013553",2,25,2,17,15,0.52,0.031834591,0.999834107,2.765733068,0.478642952,0.027511998,0.028357777,0,0.215976203,0.002571958,0.989387704
"9:1013933-1013958",4,6.5,3.846153846,14,10.15384615,0.54,0.075812274,0.999705256,2.214921756,0.225206764,0.012715213,0.030238576,0,0.206793207,0.003143525,0.908750887
"9:102099-102111",1,13,0,9,9,0.47,0.007220217,0.998119008,1.253827501,9.53564374,0.134067296,0.117761541,0.024691358,0.241258772,0.003592682,0.986213433
"9:1024358-1024373",2,8,0,15,15,0.57,0.0039383,0.998326194,0.422142873,2.439305443,0.133748543,0.167335628,0,0.425806452,0.022326311,0.99408134
"9:1024535-1024562",7,4,0,11,11,0.49,0.044962258,0.997268041,1.372563452,0.05526212,0.146769771,0.204585946,0.069278286,0.532594937,0.021567361,0.996240323
"9:102690-102716",7,3.85714,0,20,20,0.56,0.080078766,0.999714592,1.532589731,0.128655225,0.289184144,0.308101213,0.202341137,0.503933747,0.045196277,0.981490081
"9:1028553-1028564",2,6,0,22,22,0.54,0.077453233,0.999996443,0.29311541,1.353786536,0.06937818,0.046441057,0,0.171313507,0.002397385,0.962386336
"9:1028588-1028597",2,5,0,24,24,0.51,0.034788316,1,0.412011052,0.226551563,0.08212788,0.05773235,0,0.201896842,0.003586338,0.982772314
"9:1032890-1032908",5,3.8,0,21,21,0.58,0.008861175,1,0.387531062,0.232565447,0.065942848,0.110922188,0,0.490322581,0.038976322,0.999240537
"9:1039127-1039146",1,20,5,11,6,0.54,0.04529045,0.995995187,4.59077358,17.39442324,0.146062852,0.155694041,0,0.395402299,0.013115352,0.997590424
"9:1040356-1040365",3,3.33333,0,12,12,0.54,0.023957991,0.998486886,0.17978035,0.016542657,0.014695134,0.070167479,0,0.516129032,0.061656653,0.999600697
"9:1042649-1042664",1,16,0,23,23,0.57,0.075484083,0.99314164,4.245287204,21.22700407,0.08155184,0.05017297,0,0.166742079,0.001082101,0.926565073
"9:104383-104392",2,5,0,14,14,0.56,0.015096817,0.999996668,0.290427878,0.26334634,0.341685216,0.301944603,0.124731183,0.444307454,0.013893473,0.998392379
"9:104394-104411",4,4.5,22.22222222,10,12.22222222,0.54,0.022317033,1,0.370931206,0.220309954,0.349301389,0.305273531,0.124731183,0.445825815,0.014299644,0.998363356
"9:1054975-1054999",3,8.33333,0,29,29,0.56,0.005579258,0.999907591,0.344332829,2.659988053,0.358364631,0.370127897,0,0.666666667,0.039792685,0.999920173
"9:1055141-1055151",3,3.66667,27.27272727,23,4.272727273,0.58,0.004594683,1,0.161457346,0.002799954,0.003949954,0.0352489,0,0.279569892,0.006514849,0.976176571
"9:1062100-1062124",2,12.5,4,15,11,0.55,0.018378733,0.99445336,0.784403421,5.630322055,0.674743964,0.46587742,0.180645161,0.689655172,0.430730475,0.999998169
"9:106345-106373",5,5.8,0,21,21,0.57,0.004594683,0.999726344,0.314168328,0.414289594,0.596785187,0.554791843,0.240860215,0.620132953,0.118986418,0.991526405
"9:1065583-1065599",1,17,0,16,16,0.56,0.018378733,0.997211635,4.55563613,20.68264352,0.048393341,0.0346292,0,0.12462908,0.001019595,0.640216152
"9:1067772-1067787",2,8,0,15,15,0.54,0.066951099,0.999451284,2.034927618,2.228203294,0.197770095,0.171237509,0.064516129,0.30006171,0.010067415,0.987372916
"9:1067917-1067936",4,5,0,19,19,0.58,0.008532983,0.999817941,0.257363337,0.935855043,0.452177802,0.450673595,0.180645161,0.685483871,0.263335843,0.991569828
"9:1068759-1068779",5,4.2,0,17,17,0.55,0.029209058,0.942234618,0.635283049,0.484071102,0.861308688,0.809816908,0.634408602,0.875060467,0.346953832,0.918802544
"9:1074743-1074761",2,9.5,10.52631579,11,0.473684211,0.54,0.025927141,1,0.305237457,0.033297934,0.049343088,0.028020284,0,0.119953301,0.000976467,0.884591837
"9:1075279-1075309",2,15.5,0,28,28,0.57,0.018378733,0.998317911,0.522118364,7.212076712,0.21884673,0.265573307,0.047887232,0.511827957,0.085749353,0.986311494
"9:108349-108366",2,9,0,21,21,0.55,0.0157532,0.999739913,0.592810849,4.879811184,0.510956176,0.477519937,0.421505376,0.546370968,0.096315086,0.964195207
"9:1085935-1085969",3,11.6667,0,20,20,0.58,0.004594683,0.999838444,0.416454233,3.18970856,0.806096875,0.753265541,0.539784946,0.821067821,0.253494311,0.988350515
"9:1089544-1089559",1,16,0,17,17,0.56,0.0354447,0.995273903,4.228811738,19.91422805,0.104972193,0.14062386,0.066666667,0.372983871,0.007407476,0.868438569
"9:109135-109152",2,9,0,17,17,0.56,0.0078766,0.998537876,0.587385107,6.499581294,0.381975339,0.409216537,0.265432302,0.523076923,0.014291748,0.920364957
"9:1094026-1094043",3,6,33.33333333,16,17.33333333,0.56,0.00196915,0.999996712,0.214940475,0.48199058,0.435451462,0.384772397,0,0.550403226,0.051528285,0.999805411
"9:1096942-1096959",1,18,5.555555556,11,5.444444444,0.51,0.076468658,0.997857143,1.969550759,9.894490757,0.106664888,0.069250158,0,0.272694368,0.006001371,0.997101205
"9:1098399-1098409",1,11,0,12,12,0.53,0.027896291,0.993197164,1.588082151,7.048306582,0.354285432,0.210154286,0,0.506474996,0.086177734,0.999999998
"9:1100939-1100972",2,17,0,17,17,0.55,0.079094191,0.984806484,0.786498248,3.424804697,0.657656181,0.542999872,0.279499614,0.675268817,0.366964538,0.999183913
"9:1101213-1101224",1,12,0,13,13,0.53,0.010830325,0.999107498,2.38263995,11.19274847,0.25537843,0.243201097,0.012212799,0.479393939,0.044586445,0.999985667
"9:1102061-1102082",2,11,0,18,18,0.55,0.018050542,0.999050802,0.570163427,0.592461194,0.011322068,0.024227632,0,0.162962963,0.001336039,0.85280203
"9:1102365-1102379",1,15,0,14,14,0.53,0.029865441,0.99764885,4.12093016,16.40403767,0.056289997,0.053052843,0,0.12688172,0.00082216,0.600462841
"9:1109356-1109425",3,23.3333,8.571428571,25,16.42857143,0.57,0.050869708,0.999715514,0.291174732,1.64454214,0.391180862,0.286502681,0,0.538277561,0.025291392,0.999999365
"9:1109949-1109965",3,5.66667,0,18,18,0.55,0.01378405,1,0.290959881,0.282973163,0.444850239,0.319562899,0,0.640080548,0.130817656,0.999999781
"9:1109964-1109974",3,3.66667,0,16,16,0.55,0.006563833,1,0.306397249,0.211290559,0.184089395,0.174253864,0,0.441358025,0.031845887,0.999435599
"9:1111542-1111559",3,6,33.33333333,18,15.33333333,0.52,0.072858549,0.999985841,0.401546584,2.299504971,0.086786583,0.082183489,0,0.233297489,0.004994303,0.961133305
"9:1116895-1116936",6,7,7.142857143,14,6.857142857,0.54,0.0275681,1,0.32225147,0.013346922,0.023382464,0.075753261,0,0.512315271,0.079919268,0.999461932
"9:1118815-1118834",2,10,5,23,18,0.59,0.006563833,1,0.289704084,1.476630399,0.358933293,0.268640468,0,0.514401124,0.115480218,0.9999869
"9:1119127-1119141",1,15,0,23,23,0.52,0.052182475,0.997863573,3.463625578,15.60532416,0.084128441,0.110124786,0,0.294898193,0.007143298,0.927802694
"9:1121452-1121469",2,9,0,16,16,0.57,0.004266492,0.999690178,0.682858515,7.064600874,0.414879525,0.417996608,0.127330094,0.595575601,0.114982702,0.991835504
"9:1124046-1124060",2,7.5,0,23,23,0.54,0.022317033,0.999553541,1.924909436,4.14774071,0.561945483,0.347214786,0.144758195,0.468817204,0.391422561,0.999953513
"9:1124656-1124678",6,3.83333,13.04347826,25,11.95652174,0.53,0.00590745,1,0.468832956,0.047701932,0.118777838,0.163194896,0.041219769,0.516129032,0.056819863,0.998552464
"9:1126365-1126380",1,16,0,28,28,0.57,0.01772235,0.996672235,4.193481837,21.59856418,0.047929572,0.052368472,0,0.184946237,0.001279858,0.664126511
"9:1132654-1132665",1,12,0,21,21,0.56,0.022645225,0.999550034,2.348411568,10.30938316,0.150561965,0.211104178,0.00297619,0.516129032,0.057817827,0.997761782
"9:1136506-1136518",1,13,0,8,8,0.54,0.008861175,0.998321192,1.765555544,13.59526191,0.117653317,0.110472892,0,0.241381845,0.006806981,0.979262089
"9:1137380-1137418",9,4.33333,23.07692308,32,8.923076923,0.54,0.017065967,1,1.69109192,0.116866394,0.430895179,0.344213722,0.073513467,0.50447394,0.175386261,0.999500501
"9:1147347-1147379",8,4.125,9.090909091,13,3.909090909,0.54,0.078437808,0.999042023,1.198029084,0.099588252,0.193126514,0.163264931,0,0.344135545,0.01480901,0.996791059
"9:1148719-1148736",2,9,0,16,16,0.56,0.012471283,0.995333998,0.568504635,5.604153404,0.717778623,0.573999887,0.48867435,0.669354839,0.357827398,0.99869584
"9:1148884-1148900",1,17,0,13,13,0.54,0.015096817,0.996264578,1.757428737,9.814708875,0.126068866,0.140150181,0,0.460759494,0.032211804,0.998522557
"9:1150009-1150035",3,9,0,12,12,0.53,0.008204792,0.995350761,0.333500155,0.792512026,0.120265575,0.086975621,0,0.227040195,0.004140301,0.989416522
"9:1154743-1154762",6,3.33333,15,24,9,0.55,0.005251067,1,0.49388983,0.305984163,0.517837788,0.469750415,0.180645161,0.614343434,0.122106532,0.99875492
"9:1160854-1160886",8,4.125,0,13,13,0.55,0.043977683,0.984236183,0.822850978,0.140185737,0.227088308,0.214058914,0,0.498596491,0.034262422,0.999703447
"9:116129-116146",2,9,0,11,11,0.52,0.012143092,0.995880399,0.641990521,4.040203633,0.575704559,0.425565571,0.333641975,0.484010409,0.303344828,0.996980334
"9:1161702-1161720",3,6.33333,0,22,22,0.56,0.010502133,1,0.314043846,1.055321274,0.046348879,0.074247784,0,0.418046089,0.021691904,0.999182981
"9:1165107-1165122",1,16,0,26,26,0.57,0.078109616,0.969409042,6.245305562,27.6088022,0.377407428,0.394775851,0.24257902,0.514942529,0.08916034,0.989759337
"9:116678-116689",1,12,0,16,16,0.53,0.036757466,0.99909029,1.168372384,9.967501909,0.048572514,0.032338568,0,0.102232784,0.000647294,0.682842814
"9:1168116-1168141",5,5.2,19.23076923,11,8.230769231,0.49,0.072530358,1,0.893658033,0.180957557,0.270029624,0.315851018,0.015112621,0.658730159,0.077937854,0.999384361
"9:1168403-1168415",1,13,0,24,24,0.57,0.011486708,0.999508632,2.178679915,11.77410581,0.05928241,0.042858702,0,0.112246539,0.000503138,0.784299427
"9:116927-116942",1,16,0,11,11,0.55,0.046603216,0.984086059,3.362828271,20.71684177,0.106211623,0.103129247,0,0.193103448,0.001403721,0.680319983
"9:117218-117233",2,8,0,20,20,0.55,0.009517558,0.999791252,0.432822255,2.737923098,0.379401197,0.354492769,0,0.496502695,0.059982203,0.997879783
"9:1174375-1174391",2,8.5,5.882352941,15,9.117647059,0.45,0.013127667,0.999604257,0.625599977,1.359727822,0.321531198,0.275892973,0.028979422,0.512687559,0.151191378,0.999606857
"9:1174422-1174434",1,13,0,13,13,0.54,0.010502133,0.996739635,1.770002675,12.11297469,0.190625065,0.109427475,0,0.398508837,0.015938045,0.999990319
"9:1175053-1175064",1,12,0,23,23,0.55,0.029209058,0.992846518,1.180358121,8.623872841,0.068957972,0.046068183,0,0.109061766,0.000631903,0.725694225
"9:1180768-1180777",1,10,0,22,22,0.56,0.004266492,0.999789057,0.647450672,5.361253779,0.091704066,0.06171303,0,0.20306262,0.002395407,0.985519023
"9:1187881-1187903",5,4.6,0,20,20,0.58,0.005251067,0.999706368,0.414736325,0.22439945,0.325814112,0.329270359,0.165035272,0.482407407,0.014714356,0.98876358
"9:119089-119100",2,6,0,24,24,0.56,0.003281917,1,0.291529154,1.089990982,0.08228272,0.08592157,0,0.352822581,0.011756732,0.998378998
"9:1191385-1191400",2,8,0,23,23,0.54,0.004266492,0.999733026,0.468861965,4.558235237,0.139586065,0.143226695,0.058842175,0.248148148,0.003265738,0.871264353
"9:1191456-1191468",1,13,0,16,16,0.54,0.017065967,0.998570952,1.517880766,13.08538883,0.038718282,0.063242856,0,0.279569892,0.005820914,0.765786475
"9:1194292-1194318",3,9,37.03703704,21,16.03703704,0.52,0.079094191,0.999745707,0.324755076,1.615800583,0.625541398,0.5986642,0.46190594,0.719018653,0.085762432,0.997047103
"9:1201078-1201096",2,9.5,0,17,17,0.51,0.02953725,0.997233683,0.680053165,5.041616067,0.204299744,0.259169415,0.019606163,0.47887979,0.035575441,0.969693334
"9:1201120-1201143",5,4.8,16.66666667,13,3.666666667,0.51,0.003281917,0.99940731,0.605602101,0.20646963,0.158724003,0.136017259,0,0.220500236,0.005060113,0.927296785
"9:1209166-1209183",3,6,0,21,21,0.55,0.011486708,1,1.785183483,1.004123437,0.458785251,0.285859074,0,0.496551724,0.296102919,0.99999268
"9:1219215-1219239",1,25,4,28,24,0.57,0.017065967,0.99515192,2.563393386,21.22885094,0.065605446,0.064101586,0,0.136966127,0.000355491,0.664051002
"9:1240433-1240449",1,17,5.882352941,21,15.11764706,0.57,0.016409583,0.99968969,0.734454551,6.884645269,0.011287656,0.05008482,0,0.361290323,0.012819431,0.822853289
"9:1247249-1247262",1,14,0,15,15,0.54,0.019035117,0.999314152,2.492546853,13.94702701,0.077866501,0.09922864,0.020317471,0.197777778,0.003057938,0.666530509
"9:1248044-1248069",1,26,0,10,10,0.53,0.085986216,0.992241195,6.34142061,14.54999711,0.061625034,0.043891503,0,0.125179169,0.000735779,0.722096207
"9:124868-124891",2,12,4.166666667,13,8.833333333,0.52,0.008532983,0.999602781,0.48230501,4.469672774,0.506220913,0.492164003,0.417249417,0.567741935,0.030406131,0.973942172
"9:1251955-1251964",2,5,0,16,16,0.56,0.0118149,0.999794088,1.649223598,0.102146051,0.013204959,0.055112627,0,0.395698925,0.016911587,0.997737704
